Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status
16847,39,services,divorced,high.school,no,no,no,cellular,2,999,no
18721,49,admin.,single,high.school,no,no,no,telephone,2,999,no
18381,43,technician,divorced,professional.course,no,yes,unknown,cellular,3,999,no
14472,34,services,divorced,high.school,no,unknown,yes,cellular,2,999,no
25266,33,technician,single,basic.9y,no,unknown,unknown,cellular,3,999,no
38073,59,retired,married,basic.4y,no,unknown,no,cellular,1,999,yes
25542,38,management,married,professional.course,unknown,unknown,no,cellular,3,999,no
18246,46,admin.,single,high.school,no,no,no,cellular,3,999,no
18400,39,technician,married,high.school,no,unknown,unknown,cellular,1,999,no
22826,59,retired,married,unknown,no,unknown,no,cellular,2,999,no
9332,40,admin.,married,university.degree,unknown,unknown,unknown,telephone,6,999,no
13702,49,management,divorced,university.degree,no,unknown,no,cellular,5,999,no
963,48,blue-collar,married,professional.course,no,no,yes,telephone,4,999,no
8240,38,admin.,single,university.degree,no,unknown,no,telephone,1,999,no
17129,27,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
8358,33,blue-collar,single,basic.9y,unknown,unknown,no,telephone,3,999,no
32157,37,self-employed,married,university.degree,no,unknown,no,cellular,1,999,no
6134,28,management,married,high.school,unknown,unknown,unknown,telephone,1,999,no
5550,56,technician,married,professional.course,unknown,unknown,yes,telephone,1,999,no
21216,34,admin.,married,university.degree,no,yes,no,cellular,4,999,no
30460,31,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,yes
20485,37,technician,married,high.school,unknown,yes,no,cellular,2,999,no
15492,52,admin.,married,high.school,unknown,yes,no,cellular,3,999,no
33882,33,blue-collar,married,basic.9y,no,unknown,unknown,cellular,1,999,no
16116,38,housemaid,married,basic.4y,unknown,no,no,cellular,2,999,no
2056,35,admin.,married,university.degree,no,unknown,no,telephone,3,999,no
28090,33,entrepreneur,married,high.school,no,unknown,no,cellular,2,999,no
20041,32,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
25451,32,blue-collar,single,high.school,no,yes,yes,cellular,1,999,no
777,38,blue-collar,single,unknown,unknown,no,yes,telephone,2,999,no
26514,30,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
33620,37,admin.,divorced,university.degree,unknown,unknown,no,cellular,7,999,no
9354,37,blue-collar,single,professional.course,no,unknown,no,telephone,1,999,no
25929,30,technician,divorced,basic.9y,no,yes,yes,cellular,1,999,no
9285,43,admin.,married,high.school,no,unknown,no,telephone,2,999,no
32034,50,admin.,married,basic.9y,no,yes,no,telephone,4,999,no
17429,47,housemaid,married,basic.4y,unknown,unknown,no,cellular,1,999,no
30781,36,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no
34403,39,technician,single,basic.4y,unknown,yes,unknown,cellular,2,999,no
1604,37,admin.,married,high.school,no,unknown,no,telephone,1,999,no
17743,59,retired,divorced,university.degree,unknown,unknown,no,cellular,1,999,no
8659,32,admin.,single,high.school,no,unknown,no,telephone,1,999,no
35457,57,admin.,single,high.school,no,yes,no,telephone,5,12,no
27296,33,admin.,married,university.degree,no,unknown,no,cellular,3,999,no
9127,34,admin.,married,university.degree,no,unknown,no,telephone,2,999,no
28957,33,technician,single,high.school,no,unknown,no,cellular,1,999,yes
38992,36,technician,single,professional.course,no,no,no,cellular,1,999,no
13317,28,services,married,high.school,no,yes,no,telephone,2,999,no
33337,30,admin.,married,high.school,no,unknown,no,cellular,5,999,no
12967,27,admin.,single,high.school,no,no,no,cellular,1,999,no
7708,28,blue-collar,married,basic.6y,unknown,unknown,no,telephone,7,999,no
38226,69,technician,married,professional.course,no,yes,no,cellular,1,999,no
20563,46,admin.,married,high.school,no,unknown,no,cellular,3,999,no
1682,56,admin.,single,high.school,no,no,no,telephone,2,999,no
3887,30,admin.,single,university.degree,unknown,no,yes,telephone,4,999,no
27652,40,admin.,single,university.degree,no,yes,unknown,cellular,10,999,no
20709,40,management,married,high.school,no,unknown,yes,cellular,1,999,no
21162,48,admin.,single,high.school,no,yes,unknown,cellular,5,999,no
803,35,entrepreneur,single,professional.course,no,unknown,no,telephone,1,999,no
20276,34,admin.,single,university.degree,no,unknown,no,cellular,3,999,no
21027,48,technician,married,professional.course,unknown,unknown,no,cellular,8,999,no
4129,48,technician,divorced,professional.course,no,unknown,yes,telephone,3,999,no
22525,36,admin.,married,high.school,no,unknown,no,cellular,11,999,no
22248,56,self-employed,married,basic.9y,no,unknown,no,cellular,7,999,no
35499,47,management,married,high.school,no,unknown,no,cellular,1,999,no
33616,43,technician,married,basic.4y,no,unknown,no,telephone,7,999,no
10545,38,admin.,single,university.degree,unknown,no,no,telephone,1,999,yes
477,59,unknown,married,unknown,unknown,unknown,unknown,telephone,1,999,no
17399,58,retired,married,unknown,unknown,yes,no,telephone,1,999,no
40680,37,admin.,single,university.degree,no,no,unknown,cellular,1,3,yes
32771,34,technician,married,basic.9y,no,unknown,no,cellular,1,999,no
17517,57,self-employed,married,university.degree,unknown,no,no,cellular,4,999,no
20263,34,admin.,single,university.degree,unknown,yes,yes,cellular,2,999,no
35157,49,self-employed,married,high.school,no,unknown,no,cellular,3,999,yes
5887,37,blue-collar,divorced,basic.9y,unknown,unknown,no,telephone,4,999,no
31646,42,blue-collar,married,university.degree,unknown,yes,no,cellular,1,999,no
31237,31,technician,single,unknown,no,unknown,no,cellular,1,999,no
27352,50,management,married,professional.course,no,unknown,no,cellular,1,999,no
4087,34,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no
1906,26,admin.,single,high.school,unknown,unknown,no,telephone,2,999,no
26600,44,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
28041,28,technician,single,professional.course,no,yes,unknown,cellular,1,999,no
14573,31,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no
5489,35,admin.,married,university.degree,no,unknown,no,telephone,3,999,no
8224,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,1,999,no
39782,37,admin.,single,university.degree,no,yes,yes,cellular,3,999,no
12011,30,admin.,single,university.degree,no,unknown,no,telephone,4,999,no
15011,24,services,single,high.school,no,no,unknown,cellular,3,999,yes
18279,35,blue-collar,married,basic.9y,no,no,unknown,cellular,6,999,no
35410,50,admin.,single,high.school,no,no,yes,cellular,8,999,yes
27071,38,admin.,divorced,high.school,no,unknown,no,cellular,1,999,no
38623,32,admin.,married,university.degree,no,unknown,yes,cellular,1,999,no
22803,57,blue-collar,married,basic.9y,no,unknown,no,cellular,2,999,no
7482,35,blue-collar,married,unknown,no,no,no,telephone,2,999,no
15320,31,blue-collar,single,basic.9y,no,unknown,yes,cellular,2,999,yes
37504,27,technician,single,university.degree,no,unknown,no,cellular,1,4,no
37345,49,technician,married,professional.course,no,yes,no,cellular,1,999,no
29326,43,blue-collar,married,basic.6y,unknown,no,no,cellular,2,999,no
22769,30,admin.,single,university.degree,no,unknown,yes,cellular,8,999,no
14303,29,services,married,high.school,no,unknown,unknown,cellular,2,999,no
31690,33,admin.,married,high.school,no,unknown,yes,cellular,1,999,no
40264,32,admin.,single,university.degree,no,unknown,no,cellular,1,999,yes
10309,32,blue-collar,married,high.school,no,unknown,yes,telephone,1,999,no
36422,46,unemployed,married,basic.9y,no,unknown,yes,cellular,4,999,yes
18401,50,technician,married,high.school,no,unknown,no,cellular,1,999,no
1683,39,admin.,married,university.degree,no,yes,no,telephone,2,999,no
19126,36,admin.,divorced,university.degree,no,unknown,no,cellular,2,999,no
26641,30,technician,single,professional.course,no,unknown,no,cellular,1,999,no
36584,53,blue-collar,married,basic.6y,no,unknown,no,cellular,2,3,yes
32457,34,technician,married,professional.course,no,unknown,no,cellular,2,999,no
12628,41,services,married,basic.9y,no,unknown,no,cellular,3,999,no
30969,45,admin.,single,high.school,no,yes,no,cellular,3,999,no
24280,42,technician,married,professional.course,unknown,yes,no,cellular,1,4,no
1976,43,management,married,basic.4y,no,unknown,no,telephone,3,999,no
6836,42,blue-collar,married,basic.9y,no,no,no,telephone,5,999,no
22200,48,blue-collar,married,basic.9y,unknown,unknown,no,cellular,3,999,no
29464,35,admin.,divorced,high.school,no,unknown,unknown,cellular,1,999,no
37950,32,admin.,married,university.degree,no,yes,no,cellular,2,999,no
3945,58,retired,divorced,university.degree,no,unknown,no,telephone,4,999,no
6421,49,services,divorced,high.school,no,no,no,telephone,6,999,no
40991,31,admin.,single,university.degree,no,unknown,unknown,cellular,1,3,yes
30497,42,admin.,married,professional.course,no,unknown,yes,cellular,1,999,yes
1808,41,management,married,unknown,no,unknown,no,telephone,3,999,no
11332,34,blue-collar,married,basic.6y,no,yes,yes,telephone,1,999,no
38816,63,retired,married,unknown,no,unknown,no,telephone,1,999,no
14970,29,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
15025,35,self-employed,married,university.degree,no,unknown,unknown,cellular,1,999,no
29016,42,admin.,divorced,high.school,no,yes,yes,cellular,1,999,no
4565,37,unemployed,married,high.school,no,no,no,telephone,3,999,no
40494,25,student,single,high.school,no,yes,unknown,telephone,1,999,yes
37358,67,retired,married,university.degree,no,unknown,no,cellular,1,999,no
22893,42,technician,divorced,professional.course,no,unknown,yes,cellular,2,999,no
38892,63,retired,married,basic.4y,no,unknown,no,cellular,3,999,no
40193,56,technician,married,professional.course,no,unknown,no,cellular,2,13,yes
4033,48,services,divorced,high.school,unknown,unknown,unknown,telephone,2,999,no
19153,43,admin.,married,university.degree,unknown,yes,no,cellular,1,999,yes
12919,32,services,divorced,high.school,unknown,yes,unknown,cellular,1,999,no
39455,48,admin.,married,university.degree,no,unknown,no,cellular,1,999,yes
37280,36,admin.,divorced,university.degree,no,unknown,no,cellular,1,5,yes
10677,33,services,married,high.school,unknown,unknown,no,telephone,3,999,yes
40766,34,technician,single,university.degree,no,unknown,no,cellular,2,999,no
11918,53,technician,divorced,university.degree,no,yes,no,telephone,28,999,no
3017,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,2,999,no
10501,31,admin.,divorced,high.school,no,yes,unknown,telephone,4,999,no
37838,36,housemaid,single,university.degree,no,unknown,unknown,cellular,2,3,no
25112,44,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
10091,30,technician,married,high.school,no,unknown,no,telephone,1,999,no
19068,45,technician,married,professional.course,unknown,unknown,no,cellular,1,999,no
31976,35,blue-collar,married,basic.9y,unknown,unknown,yes,cellular,2,999,no
31194,48,blue-collar,married,basic.6y,unknown,unknown,no,cellular,5,999,no
13456,42,admin.,married,university.degree,no,no,no,cellular,6,999,no
21572,31,admin.,divorced,university.degree,no,unknown,unknown,cellular,2,999,no
38646,27,unemployed,married,high.school,no,no,yes,cellular,3,999,no
31700,31,services,divorced,high.school,unknown,unknown,no,cellular,1,999,no
31930,33,admin.,divorced,university.degree,no,no,unknown,cellular,8,999,no
27780,32,management,single,university.degree,no,unknown,unknown,cellular,1,999,no
4581,39,blue-collar,married,basic.9y,no,yes,no,telephone,2,999,no
24871,43,entrepreneur,married,basic.9y,no,unknown,yes,cellular,1,999,no
1283,32,admin.,married,basic.6y,no,no,no,telephone,1,999,no
20666,42,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
39131,39,admin.,single,university.degree,no,unknown,no,telephone,1,999,yes
28647,57,retired,married,basic.4y,no,unknown,no,cellular,2,999,no
33781,32,blue-collar,married,high.school,no,unknown,no,cellular,3,999,yes
23588,30,technician,married,high.school,no,yes,no,cellular,5,999,no
26295,41,services,single,high.school,unknown,unknown,no,cellular,1,999,no
12297,27,services,single,high.school,no,unknown,no,telephone,1,999,no
23632,30,technician,single,professional.course,no,unknown,no,cellular,12,999,no
18538,41,self-employed,divorced,university.degree,no,unknown,yes,cellular,6,999,no
7331,57,technician,married,university.degree,no,no,no,telephone,2,999,no
7933,25,admin.,married,university.degree,no,unknown,no,telephone,4,999,no
1279,38,entrepreneur,married,basic.6y,no,unknown,no,telephone,1,999,no
9521,42,technician,divorced,basic.9y,no,yes,no,telephone,1,999,no
7336,34,entrepreneur,married,basic.4y,no,yes,no,telephone,1,999,no
19488,46,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no
20071,34,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
37590,35,technician,married,university.degree,no,unknown,no,cellular,3,999,no
22550,31,blue-collar,married,basic.4y,no,no,no,cellular,2,999,no
13313,51,housemaid,married,basic.4y,no,unknown,no,cellular,1,999,no
34386,39,admin.,married,high.school,no,no,yes,cellular,1,999,no
39828,34,technician,married,high.school,no,yes,unknown,cellular,1,3,yes
2400,37,blue-collar,married,professional.course,unknown,unknown,no,telephone,2,999,no
4049,25,self-employed,single,university.degree,no,no,no,telephone,1,999,no
28945,43,blue-collar,married,basic.6y,no,unknown,no,cellular,1,999,no
2727,52,blue-collar,married,basic.6y,no,unknown,unknown,telephone,3,999,no
34125,46,housemaid,married,basic.4y,unknown,yes,no,cellular,2,999,no
13397,53,admin.,divorced,university.degree,no,unknown,no,cellular,2,999,no
25674,51,self-employed,divorced,university.degree,no,yes,no,cellular,1,999,yes
12822,26,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no
26297,34,management,married,university.degree,no,yes,no,cellular,2,999,no
28551,29,unemployed,single,high.school,no,no,no,cellular,2,999,no
25154,51,services,married,basic.9y,no,unknown,no,cellular,1,999,no
28987,53,management,married,university.degree,no,unknown,no,cellular,2,999,no
5171,40,self-employed,married,high.school,unknown,yes,no,telephone,1,999,no
13215,30,blue-collar,married,high.school,unknown,unknown,unknown,cellular,1,999,no
24351,37,admin.,married,university.degree,no,unknown,no,cellular,2,999,no
27853,37,unemployed,married,university.degree,no,unknown,no,cellular,1,999,yes
18502,52,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no
31235,31,admin.,married,unknown,no,yes,no,cellular,1,999,no
11898,27,blue-collar,married,basic.6y,unknown,unknown,no,telephone,8,999,no
26192,29,unemployed,married,basic.4y,unknown,unknown,no,cellular,6,999,no
24190,43,services,married,basic.4y,no,unknown,no,cellular,1,999,no
