Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
2625,34,blue-collar,single,basic.4y,no,unknown,yes,telephone,3,999,no,0,0,26–35
29911,41,blue-collar,married,professional.course,no,unknown,no,cellular,3,999,no,0,0,36–45
9759,41,blue-collar,married,basic.4y,no,yes,no,telephone,2,999,no,0,0,36–45
4852,46,housemaid,married,basic.4y,no,no,no,telephone,2,999,yes,0,0,46–55
7030,47,admin.,married,basic.9y,no,unknown,no,telephone,1,999,no,0,0,46–55
10478,44,services,divorced,high.school,no,unknown,unknown,telephone,3,999,no,0,0,36–45
14112,31,technician,single,basic.9y,no,unknown,no,cellular,2,999,no,0,0,26–35
25229,32,admin.,single,university.degree,no,yes,no,cellular,2,999,no,0,0,26–35
13907,55,entrepreneur,married,professional.course,unknown,yes,no,cellular,2,999,no,0,0,56–65
17148,46,technician,divorced,university.degree,unknown,yes,no,telephone,4,999,yes,0,0,46–55
22614,32,technician,married,professional.course,no,unknown,unknown,cellular,2,999,no,0,0,26–35
11343,25,admin.,married,high.school,unknown,unknown,no,telephone,18,999,no,0,0,26–35
13526,36,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,36–45
5823,52,technician,married,professional.course,no,unknown,no,telephone,11,999,no,0,0,46–55
9799,37,blue-collar,divorced,basic.9y,unknown,unknown,no,telephone,2,999,no,0,0,36–45
38510,68,retired,divorced,professional.course,no,yes,no,cellular,2,999,yes,0,0,66+
24874,54,admin.,divorced,university.degree,no,yes,no,cellular,2,999,no,0,0,46–55
6989,43,entrepreneur,married,basic.4y,no,yes,no,telephone,1,999,no,0,0,36–45
11923,53,technician,married,unknown,no,unknown,unknown,telephone,2,999,no,0,0,46–55
36339,32,admin.,single,high.school,no,yes,no,cellular,1,999,yes,0,0,26–35
22111,48,services,married,high.school,no,unknown,no,cellular,1,999,no,0,0,46–55
2993,26,unemployed,single,basic.9y,no,unknown,no,telephone,1,999,no,0,0,26–35
17135,29,services,single,university.degree,no,no,no,cellular,1,999,no,0,0,26–35
16597,24,technician,married,high.school,unknown,unknown,no,cellular,4,999,no,0,0,1–25
35543,35,blue-collar,married,professional.course,no,yes,no,cellular,1,999,no,0,0,36–45
9286,48,management,married,basic.9y,no,yes,no,telephone,2,999,no,0,0,46–55
41049,25,student,single,high.school,no,yes,no,telephone,1,999,no,0,0,26–35
23390,37,technician,married,university.degree,no,no,no,cellular,4,999,no,0,0,36–45
40719,86,retired,married,unknown,unknown,unknown,yes,cellular,1,7,yes,1,7,66+
31694,38,technician,married,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,36–45
41162,33,admin.,married,university.degree,no,yes,no,cellular,1,999,no,0,0,26–35
6661,54,admin.,married,high.school,no,unknown,unknown,telephone,1,999,no,0,0,46–55
31419,30,admin.,divorced,high.school,no,unknown,unknown,telephone,4,999,no,0,0,26–35
39929,31,unemployed,single,high.school,no,yes,no,cellular,3,999,no,0,0,26–35
26863,41,management,divorced,basic.6y,no,unknown,no,cellular,1,999,no,0,0,36–45
6429,41,technician,single,university.degree,unknown,no,no,telephone,1,999,no,0,0,36–45
22255,31,admin.,single,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
4157,28,admin.,married,high.school,no,no,no,telephone,5,999,no,0,0,26–35
1292,45,blue-collar,married,basic.4y,unknown,unknown,yes,telephone,1,999,no,0,0,46–55
11912,36,blue-collar,married,professional.course,unknown,unknown,no,telephone,2,999,no,0,0,36–45
22875,29,admin.,single,university.degree,no,no,no,cellular,7,999,no,0,0,26–35
31991,38,technician,married,university.degree,no,unknown,no,cellular,3,999,no,0,0,36–45
32745,35,blue-collar,single,basic.4y,unknown,unknown,yes,cellular,2,999,no,0,0,36–45
11221,55,retired,divorced,professional.course,no,unknown,unknown,telephone,3,999,no,0,0,56–65
35319,30,technician,married,basic.9y,no,unknown,unknown,cellular,2,999,no,0,0,26–35
466,44,admin.,married,high.school,no,yes,yes,telephone,1,999,no,0,0,36–45
27285,58,retired,married,professional.course,unknown,unknown,unknown,telephone,1,999,no,0,0,56–65
40111,33,admin.,single,university.degree,no,yes,no,cellular,1,999,no,0,0,26–35
20772,49,blue-collar,married,basic.9y,unknown,unknown,yes,cellular,4,999,no,0,0,46–55
27249,47,technician,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,46–55
33061,47,admin.,single,high.school,no,yes,no,cellular,3,999,yes,0,0,46–55
9094,33,admin.,single,university.degree,no,no,yes,telephone,4,999,no,0,0,26–35
37404,74,retired,married,university.degree,no,unknown,no,cellular,2,999,yes,0,0,66+
8553,58,services,married,basic.4y,no,unknown,no,telephone,1,999,no,0,0,56–65
32789,28,technician,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
16605,31,technician,single,professional.course,no,no,no,telephone,2,999,no,0,0,26–35
23710,41,management,married,university.degree,unknown,yes,no,cellular,1,999,no,0,0,36–45
19499,35,technician,single,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
1046,42,blue-collar,married,basic.4y,unknown,unknown,no,telephone,2,999,no,0,0,36–45
16691,24,services,single,high.school,no,no,no,cellular,5,999,no,0,0,1–25
34124,39,entrepreneur,married,basic.9y,no,unknown,no,cellular,2,999,no,0,0,36–45
11528,25,admin.,married,high.school,no,yes,no,telephone,3,999,no,0,0,26–35
11475,37,technician,married,basic.6y,no,unknown,no,telephone,1,999,no,0,0,36–45
7948,47,management,divorced,university.degree,no,no,yes,telephone,1,999,no,0,0,46–55
315,40,management,married,university.degree,unknown,yes,no,telephone,2,999,no,0,0,36–45
37055,45,admin.,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,46–55
14607,31,admin.,married,basic.9y,no,unknown,no,cellular,2,999,no,0,0,26–35
34870,23,admin.,single,high.school,no,unknown,no,cellular,4,999,no,0,0,1–25
5467,37,services,married,high.school,no,unknown,no,telephone,2,999,no,0,0,36–45
21742,30,technician,single,professional.course,no,yes,yes,cellular,5,999,no,0,0,26–35
5458,31,services,single,basic.6y,no,unknown,no,telephone,2,999,no,0,0,26–35
12052,29,services,married,high.school,no,unknown,yes,telephone,4,999,no,0,0,26–35
21713,32,technician,married,high.school,no,unknown,no,cellular,3,999,no,0,0,26–35
30391,71,retired,divorced,basic.4y,no,yes,no,telephone,1,999,no,0,0,66+
37936,71,retired,married,basic.4y,no,unknown,no,telephone,1,999,no,0,0,66+
25769,52,entrepreneur,married,unknown,no,unknown,no,cellular,1,999,no,0,0,46–55
17709,51,services,married,high.school,unknown,unknown,no,cellular,1,999,no,0,0,46–55
16847,39,services,divorced,high.school,no,no,no,cellular,2,999,no,0,0,36–45
18721,49,admin.,single,high.school,no,no,no,telephone,2,999,no,0,0,46–55
18381,43,technician,divorced,professional.course,no,yes,unknown,cellular,3,999,no,0,0,36–45
14472,34,services,divorced,high.school,no,unknown,yes,cellular,2,999,no,0,0,26–35
25266,33,technician,single,basic.9y,no,unknown,unknown,cellular,3,999,no,0,0,26–35
38073,59,retired,married,basic.4y,no,unknown,no,cellular,1,999,yes,0,0,56–65
25542,38,management,married,professional.course,unknown,unknown,no,cellular,3,999,no,0,0,36–45
18246,46,admin.,single,high.school,no,no,no,cellular,3,999,no,0,0,46–55
18400,39,technician,married,high.school,no,unknown,unknown,cellular,1,999,no,0,0,36–45
22826,59,retired,married,unknown,no,unknown,no,cellular,2,999,no,0,0,56–65
9332,40,admin.,married,university.degree,unknown,unknown,unknown,telephone,6,999,no,0,0,36–45
13702,49,management,divorced,university.degree,no,unknown,no,cellular,5,999,no,0,0,46–55
963,48,blue-collar,married,professional.course,no,no,yes,telephone,4,999,no,0,0,46–55
8240,38,admin.,single,university.degree,no,unknown,no,telephone,1,999,no,0,0,36–45
17129,27,admin.,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
8358,33,blue-collar,single,basic.9y,unknown,unknown,no,telephone,3,999,no,0,0,26–35
32157,37,self-employed,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
6134,28,management,married,high.school,unknown,unknown,unknown,telephone,1,999,no,0,0,26–35
5550,56,technician,married,professional.course,unknown,unknown,yes,telephone,1,999,no,0,0,56–65
21216,34,admin.,married,university.degree,no,yes,no,cellular,4,999,no,0,0,26–35
30460,31,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,yes,0,0,26–35
20485,37,technician,married,high.school,unknown,yes,no,cellular,2,999,no,0,0,36–45
15492,52,admin.,married,high.school,unknown,yes,no,cellular,3,999,no,0,0,46–55
33882,33,blue-collar,married,basic.9y,no,unknown,unknown,cellular,1,999,no,0,0,26–35
16116,38,housemaid,married,basic.4y,unknown,no,no,cellular,2,999,no,0,0,36–45
2056,35,admin.,married,university.degree,no,unknown,no,telephone,3,999,no,0,0,36–45
28090,33,entrepreneur,married,high.school,no,unknown,no,cellular,2,999,no,0,0,26–35
20041,32,admin.,single,university.degree,no,unknown,no,cellular,2,999,no,0,0,26–35
25451,32,blue-collar,single,high.school,no,yes,yes,cellular,1,999,no,0,0,26–35
777,38,blue-collar,single,unknown,unknown,no,yes,telephone,2,999,no,0,0,36–45
26514,30,admin.,single,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
33620,37,admin.,divorced,university.degree,unknown,unknown,no,cellular,7,999,no,0,0,36–45
9354,37,blue-collar,single,professional.course,no,unknown,no,telephone,1,999,no,0,0,36–45
25929,30,technician,divorced,basic.9y,no,yes,yes,cellular,1,999,no,0,0,26–35
9285,43,admin.,married,high.school,no,unknown,no,telephone,2,999,no,0,0,36–45
32034,50,admin.,married,basic.9y,no,yes,no,telephone,4,999,no,0,0,46–55
17429,47,housemaid,married,basic.4y,unknown,unknown,no,cellular,1,999,no,0,0,46–55
30781,36,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no,0,0,36–45
34403,39,technician,single,basic.4y,unknown,yes,unknown,cellular,2,999,no,0,0,36–45
1604,37,admin.,married,high.school,no,unknown,no,telephone,1,999,no,0,0,36–45
17743,59,retired,divorced,university.degree,unknown,unknown,no,cellular,1,999,no,0,0,56–65
8659,32,admin.,single,high.school,no,unknown,no,telephone,1,999,no,0,0,26–35
35457,57,admin.,single,high.school,no,yes,no,telephone,5,12,no,1,12,56–65
27296,33,admin.,married,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
9127,34,admin.,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,26–35
28957,33,technician,single,high.school,no,unknown,no,cellular,1,999,yes,0,0,26–35
38992,36,technician,single,professional.course,no,no,no,cellular,1,999,no,0,0,36–45
13317,28,services,married,high.school,no,yes,no,telephone,2,999,no,0,0,26–35
33337,30,admin.,married,high.school,no,unknown,no,cellular,5,999,no,0,0,26–35
12967,27,admin.,single,high.school,no,no,no,cellular,1,999,no,0,0,26–35
7708,28,blue-collar,married,basic.6y,unknown,unknown,no,telephone,7,999,no,0,0,26–35
38226,69,technician,married,professional.course,no,yes,no,cellular,1,999,no,0,0,66+
20563,46,admin.,married,high.school,no,unknown,no,cellular,3,999,no,0,0,46–55
1682,56,admin.,single,high.school,no,no,no,telephone,2,999,no,0,0,56–65
3887,30,admin.,single,university.degree,unknown,no,yes,telephone,4,999,no,0,0,26–35
27652,40,admin.,single,university.degree,no,yes,unknown,cellular,10,999,no,0,0,36–45
20709,40,management,married,high.school,no,unknown,yes,cellular,1,999,no,0,0,36–45
21162,48,admin.,single,high.school,no,yes,unknown,cellular,5,999,no,0,0,46–55
803,35,entrepreneur,single,professional.course,no,unknown,no,telephone,1,999,no,0,0,36–45
20276,34,admin.,single,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
21027,48,technician,married,professional.course,unknown,unknown,no,cellular,8,999,no,0,0,46–55
4129,48,technician,divorced,professional.course,no,unknown,yes,telephone,3,999,no,0,0,46–55
22525,36,admin.,married,high.school,no,unknown,no,cellular,11,999,no,0,0,36–45
22248,56,self-employed,married,basic.9y,no,unknown,no,cellular,7,999,no,0,0,56–65
35499,47,management,married,high.school,no,unknown,no,cellular,1,999,no,0,0,46–55
33616,43,technician,married,basic.4y,no,unknown,no,telephone,7,999,no,0,0,36–45
10545,38,admin.,single,university.degree,unknown,no,no,telephone,1,999,yes,0,0,36–45
477,59,unknown,married,unknown,unknown,unknown,unknown,telephone,1,999,no,0,0,56–65
17399,58,retired,married,unknown,unknown,yes,no,telephone,1,999,no,0,0,56–65
40680,37,admin.,single,university.degree,no,no,unknown,cellular,1,3,yes,1,3,36–45
32771,34,technician,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
17517,57,self-employed,married,university.degree,unknown,no,no,cellular,4,999,no,0,0,56–65
20263,34,admin.,single,university.degree,unknown,yes,yes,cellular,2,999,no,0,0,26–35
35157,49,self-employed,married,high.school,no,unknown,no,cellular,3,999,yes,0,0,46–55
5887,37,blue-collar,divorced,basic.9y,unknown,unknown,no,telephone,4,999,no,0,0,36–45
31646,42,blue-collar,married,university.degree,unknown,yes,no,cellular,1,999,no,0,0,36–45
31237,31,technician,single,unknown,no,unknown,no,cellular,1,999,no,0,0,26–35
27352,50,management,married,professional.course,no,unknown,no,cellular,1,999,no,0,0,46–55
4087,34,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no,0,0,26–35
1906,26,admin.,single,high.school,unknown,unknown,no,telephone,2,999,no,0,0,26–35
26600,44,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no,0,0,36–45
28041,28,technician,single,professional.course,no,yes,unknown,cellular,1,999,no,0,0,26–35
14573,31,blue-collar,single,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
5489,35,admin.,married,university.degree,no,unknown,no,telephone,3,999,no,0,0,36–45
8224,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,1,999,no,0,0,26–35
39782,37,admin.,single,university.degree,no,yes,yes,cellular,3,999,no,0,0,36–45
12011,30,admin.,single,university.degree,no,unknown,no,telephone,4,999,no,0,0,26–35
15011,24,services,single,high.school,no,no,unknown,cellular,3,999,yes,0,0,1–25
18279,35,blue-collar,married,basic.9y,no,no,unknown,cellular,6,999,no,0,0,36–45
35410,50,admin.,single,high.school,no,no,yes,cellular,8,999,yes,0,0,46–55
27071,38,admin.,divorced,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
38623,32,admin.,married,university.degree,no,unknown,yes,cellular,1,999,no,0,0,26–35
22803,57,blue-collar,married,basic.9y,no,unknown,no,cellular,2,999,no,0,0,56–65
7482,35,blue-collar,married,unknown,no,no,no,telephone,2,999,no,0,0,36–45
15320,31,blue-collar,single,basic.9y,no,unknown,yes,cellular,2,999,yes,0,0,26–35
37504,27,technician,single,university.degree,no,unknown,no,cellular,1,4,no,1,4,26–35
37345,49,technician,married,professional.course,no,yes,no,cellular,1,999,no,0,0,46–55
29326,43,blue-collar,married,basic.6y,unknown,no,no,cellular,2,999,no,0,0,36–45
22769,30,admin.,single,university.degree,no,unknown,yes,cellular,8,999,no,0,0,26–35
14303,29,services,married,high.school,no,unknown,unknown,cellular,2,999,no,0,0,26–35
31690,33,admin.,married,high.school,no,unknown,yes,cellular,1,999,no,0,0,26–35
40264,32,admin.,single,university.degree,no,unknown,no,cellular,1,999,yes,0,0,26–35
10309,32,blue-collar,married,high.school,no,unknown,yes,telephone,1,999,no,0,0,26–35
36422,46,unemployed,married,basic.9y,no,unknown,yes,cellular,4,999,yes,0,0,46–55
18401,50,technician,married,high.school,no,unknown,no,cellular,1,999,no,0,0,46–55
1683,39,admin.,married,university.degree,no,yes,no,telephone,2,999,no,0,0,36–45
19126,36,admin.,divorced,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
26641,30,technician,single,professional.course,no,unknown,no,cellular,1,999,no,0,0,26–35
36584,53,blue-collar,married,basic.6y,no,unknown,no,cellular,2,3,yes,1,3,46–55
32457,34,technician,married,professional.course,no,unknown,no,cellular,2,999,no,0,0,26–35
12628,41,services,married,basic.9y,no,unknown,no,cellular,3,999,no,0,0,36–45
30969,45,admin.,single,high.school,no,yes,no,cellular,3,999,no,0,0,46–55
24280,42,technician,married,professional.course,unknown,yes,no,cellular,1,4,no,1,4,36–45
1976,43,management,married,basic.4y,no,unknown,no,telephone,3,999,no,0,0,36–45
6836,42,blue-collar,married,basic.9y,no,no,no,telephone,5,999,no,0,0,36–45
22200,48,blue-collar,married,basic.9y,unknown,unknown,no,cellular,3,999,no,0,0,46–55
29464,35,admin.,divorced,high.school,no,unknown,unknown,cellular,1,999,no,0,0,36–45
37950,32,admin.,married,university.degree,no,yes,no,cellular,2,999,no,0,0,26–35
3945,58,retired,divorced,university.degree,no,unknown,no,telephone,4,999,no,0,0,56–65
6421,49,services,divorced,high.school,no,no,no,telephone,6,999,no,0,0,46–55
40991,31,admin.,single,university.degree,no,unknown,unknown,cellular,1,3,yes,1,3,26–35
30497,42,admin.,married,professional.course,no,unknown,yes,cellular,1,999,yes,0,0,36–45
1808,41,management,married,unknown,no,unknown,no,telephone,3,999,no,0,0,36–45
11332,34,blue-collar,married,basic.6y,no,yes,yes,telephone,1,999,no,0,0,26–35
38816,63,retired,married,unknown,no,unknown,no,telephone,1,999,no,0,0,56–65
14970,29,admin.,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
15025,35,self-employed,married,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,36–45
29016,42,admin.,divorced,high.school,no,yes,yes,cellular,1,999,no,0,0,36–45
4565,37,unemployed,married,high.school,no,no,no,telephone,3,999,no,0,0,36–45
40494,25,student,single,high.school,no,yes,unknown,telephone,1,999,yes,0,0,26–35
37358,67,retired,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,66+
