Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status
35543,35 years,blue-collar,married,professional.course,no,yes,no,Cell,1,999,no
9286,48 years,management,married,basic.9y,no,yes,no,telephone,-2,999,no
41049,25 years,student,single,high.school,no,yes,no,telephone,1,999,no
23390,37 years,technician,married,university.degree,no,no,no,cellular,4,999,no
40719,86 years,retired,married,unknown,unknown,,yes,Cell,1,7,yes
31694,38 years,technician,married,university.degree,no,unknown,unknown,Cell,-1,999,no
5750,150 years,services,single,basic.9y,no,,no,telephone,-2,999,no
41162,33 years,admin.,married,university.degree,no,yes,no,Cell,-1,999,no
6661,54 years,admin.,married,high.school,no,unknown,unknown,telephone,1,999,no
31419,30 years,admin.,divorced,high.school,no,,,Telephone,4,999,no
39929,31 years,unemployed,single,high.school,no,yes,no,cellular,3,999,no
26863,41 years,management,divorced,basic.6y,no,,no,cellular,1,999,no
6429,41 years,technician,single,university.degree,unknown,no,no,Telephone,1,999,no
22255,31 years,admin.,single,university.degree,no,,no,cellular,3,999,no
4157,28 years,admin.,married,high.school,no,no,no,Telephone,5,999,no
1292,45 years,blue-collar,married,basic.4y,unknown,,yes,Telephone,1,999,no
11912,36 years,blue-collar,married,professional.course,unknown,,no,telephone,2,999,no
22875,29 years,admin.,single,university.degree,no,no,no,cellular,7,999,no
31991,38 years,technician,married,university.degree,no,,no,Cell,-3,999,no
32745,35 years,blue-collar,single,basic.4y,unknown,,yes,cellular,2,999,no
39393,150 years,admin.,single,university.degree,no,,no,cellular,1,6,yes
11221,55 years,retired,divorced,professional.course,no,,,Telephone,3,999,no
33627,150 years,admin.,single,high.school,no,,,cellular,4,999,no
586,150 years,admin.,single,university.degree,no,,yes,telephone,-2,999,no
35319,30 years,technician,married,basic.9y,no,,,Cell,2,999,no
466,44 years,admin.,married,high.school,no,yes,yes,telephone,1,999,no
27285,58 years,retired,married,professional.course,unknown,,,telephone,1,999,no
40111,33 years,admin.,single,university.degree,no,yes,no,cellular,1,999,no
14296,150 years,admin.,married,university.degree,no,no,no,cellular,2,999,no
20772,49 years,blue-collar,married,basic.9y,unknown,,yes,cellular,4,999,no
27249,47 years,technician,married,university.degree,no,,no,cellular,2,999,no
33061,47 years,admin.,single,high.school,no,yes,no,cellular,3,999,yes
9094,33 years,admin.,single,university.degree,no,no,yes,Telephone,4,999,no
37404,74 years,retired,married,university.degree,no,,no,cellular,2,999,yes
8553,58 years,services,married,basic.4y,no,,no,Telephone,-1,999,no
32789,28 years,technician,married,university.degree,no,,no,Cell,1,999,no
16605,31 years,technician,single,professional.course,no,no,no,Telephone,2,999,no
23710,41 years,management,married,university.degree,unknown,yes,no,Cell,1,999,no
19499,35 years,technician,single,university.degree,no,,no,Cell,1,999,no
22692,150 years,self-employed,married,high.school,no,no,no,cellular,3,999,no
1046,42 years,blue-collar,married,basic.4y,unknown,,no,Telephone,2,999,no
16691,24 years,services,single,high.school,no,no,no,cellular,5,999,no
34124,39 years,entrepreneur,married,basic.9y,no,,no,cellular,2,999,no
11528,25 years,admin.,married,high.school,no,yes,no,telephone,3,999,no
11475,37 years,technician,married,basic.6y,no,,no,Telephone,1,999,no
7948,47 years,management,divorced,university.degree,no,no,yes,telephone,1,999,no
315,40 years,management,married,university.degree,unknown,yes,no,Telephone,2,999,no
37055,45 years,admin.,married,university.degree,no,,no,Cell,-1,999,no
14607,31 years,admin.,married,basic.9y,no,,no,cellular,2,999,no
34870,23 years,admin.,single,high.school,no,,no,Cell,4,999,no
32698,150 years,blue-collar,married,basic.9y,unknown,,no,Cell,1,999,no
5467,37 years,services,married,high.school,no,,no,Telephone,2,999,no
21742,30 years,technician,single,professional.course,no,yes,yes,Cell,-5,999,no
5458,31 years,services,single,basic.6y,no,,no,telephone,-2,999,no
12052,29 years,services,married,high.school,no,,yes,Telephone,4,999,no
21713,32 years,technician,married,high.school,no,,no,cellular,3,999,no
8495,150 years,admin.,married,university.degree,no,yes,no,Telephone,1,999,no
30391,71 years,retired,divorced,basic.4y,no,yes,no,Telephone,1,999,no
23307,150 years,technician,married,professional.course,no,,yes,Cell,1,999,no
37936,71 years,retired,married,basic.4y,no,,no,Telephone,1,999,no
25769,52 years,entrepreneur,married,unknown,no,,no,Cell,1,999,no
17709,51 years,services,married,high.school,unknown,,no,cellular,1,999,no
16847,39 years,services,divorced,high.school,no,no,no,Cell,2,999,no
18721,49 years,admin.,single,high.school,no,no,no,Telephone,2,999,no
18381,43 years,technician,divorced,professional.course,no,yes,,cellular,3,999,no
14472,34 years,services,divorced,high.school,no,,yes,cellular,2,999,no
25266,33 years,technician,single,basic.9y,no,,,cellular,3,999,no
38073,59 years,retired,married,basic.4y,no,,no,Cell,1,999,yes
25542,38 years,management,married,professional.course,unknown,,no,Cell,-3,999,no
18246,46 years,admin.,single,high.school,no,no,no,Cell,-3,999,no
18400,39 years,technician,married,high.school,no,,,Cell,1,999,no
22826,59 years,retired,married,unknown,no,,no,Cell,2,999,no
9332,40 years,admin.,married,university.degree,unknown,unknown,unknown,telephone,6,999,no
13702,49 years,management,divorced,university.degree,no,,no,Cell,5,999,no
963,48 years,blue-collar,married,professional.course,no,no,yes,telephone,4,999,no
8240,38 years,admin.,single,university.degree,no,,no,Telephone,1,999,no
17129,27 years,admin.,married,university.degree,no,,no,Cell,1,999,no
8358,33 years,blue-collar,single,basic.9y,unknown,,no,telephone,3,999,no
19527,150 years,retired,married,professional.course,no,no,no,cellular,1,999,no
32157,37 years,self-employed,married,university.degree,no,,no,Cell,1,999,no
6134,28 years,management,married,high.school,unknown,,,Telephone,1,999,no
5550,56 years,technician,married,professional.course,unknown,,yes,Telephone,1,999,no
21216,34 years,admin.,married,university.degree,no,yes,no,cellular,4,999,no
23328,150 years,management,married,university.degree,no,yes,no,telephone,11,999,no
30460,31 years,admin.,divorced,university.degree,no,,no,Cell,1,999,yes
20485,37 years,technician,married,high.school,unknown,yes,no,cellular,2,999,no
15492,52 years,admin.,married,high.school,unknown,yes,no,Cell,3,999,no
33882,33 years,blue-collar,married,basic.9y,no,,,Cell,1,999,no
3155,150 years,blue-collar,married,basic.9y,no,,unknown,Telephone,1,999,no
16116,38 years,housemaid,married,basic.4y,unknown,no,no,Cell,2,999,no
2056,35 years,admin.,married,university.degree,no,,no,Telephone,3,999,no
28090,33 years,entrepreneur,married,high.school,no,,no,Cell,2,999,no
20041,32 years,admin.,single,university.degree,no,,no,Cell,2,999,no
25451,32 years,blue-collar,single,high.school,no,yes,yes,cellular,1,999,no
777,38 years,blue-collar,single,unknown,unknown,no,yes,Telephone,2,999,no
26514,30 years,admin.,single,university.degree,no,,no,Cell,1,999,no
33620,37 years,admin.,divorced,university.degree,unknown,,no,Cell,7,999,no
9354,37 years,blue-collar,single,professional.course,no,,no,Telephone,1,999,no
25929,30 years,technician,divorced,basic.9y,no,yes,yes,Cell,1,999,no
9285,43 years,admin.,married,high.school,no,,no,Telephone,2,999,no
6120,150 years,blue-collar,single,unknown,no,,no,Telephone,1,999,no
10082,150 years,technician,married,professional.course,no,,yes,Telephone,1,999,no
32034,50 years,admin.,married,basic.9y,no,yes,no,telephone,4,999,no
17429,47 years,housemaid,married,basic.4y,unknown,,no,Cell,1,999,no
19246,150 years,technician,single,professional.course,no,,no,cellular,1,999,yes
30781,36 years,blue-collar,married,basic.9y,no,,yes,Cell,1,999,no
35602,150 years,admin.,married,university.degree,no,,no,cellular,1,999,no
40858,150 years,technician,unknown,university.degree,no,,no,Cell,-2,16,no
34403,39 years,technician,single,basic.4y,unknown,yes,,Cell,2,999,no
1604,37 years,admin.,married,high.school,no,,no,telephone,1,999,no
17743,59 years,retired,divorced,university.degree,unknown,,no,Cell,1,999,no
8659,32 years,admin.,single,high.school,no,,no,Telephone,1,999,no
35457,57 years,admin.,single,high.school,no,yes,no,telephone,5,12,no
27296,33 years,admin.,married,university.degree,no,,no,cellular,3,999,no
9127,34 years,admin.,married,university.degree,no,,no,Telephone,2,999,no
28957,33 years,technician,single,high.school,no,,no,Cell,1,999,yes
38992,36 years,technician,single,professional.course,no,no,no,cellular,1,999,no
13317,28 years,services,married,high.school,no,yes,no,telephone,2,999,no
33337,30 years,admin.,married,high.school,no,,no,cellular,5,999,no
12967,27 years,admin.,single,high.school,no,no,no,Cell,1,999,no
7708,28 years,blue-collar,married,basic.6y,unknown,,no,Telephone,7,999,no
38269,150 years,admin.,married,professional.course,no,,no,cellular,1,999,no
38226,69 years,technician,married,professional.course,no,yes,no,Cell,1,999,no
20563,46 years,admin.,married,high.school,no,,no,cellular,-3,999,no
6601,150 years,blue-collar,single,basic.9y,no,yes,no,Telephone,1,999,no
1682,56 years,admin.,single,high.school,no,no,no,Telephone,2,999,no
3887,30 years,admin.,single,university.degree,unknown,no,yes,telephone,4,999,no
27652,40 years,admin.,single,university.degree,no,yes,,Cell,10,999,no
20709,40 years,management,married,high.school,no,,yes,cellular,1,999,no
21162,48 years,admin.,single,high.school,no,yes,,cellular,5,999,no
803,35 years,entrepreneur,single,professional.course,no,,no,Telephone,1,999,no
20276,34 years,admin.,single,university.degree,no,,no,Cell,3,999,no
21027,48 years,technician,married,professional.course,unknown,,no,Cell,8,999,no
4129,48 years,technician,divorced,professional.course,no,,yes,telephone,3,999,no
22525,36 years,admin.,married,high.school,no,,no,Cell,11,999,no
22248,56 years,self-employed,married,basic.9y,no,,no,Cell,7,999,no
35499,47 years,management,married,high.school,no,,no,Cell,1,999,no
33616,43 years,technician,married,basic.4y,no,,no,telephone,7,999,no
10545,38 years,admin.,single,university.degree,unknown,no,no,Telephone,1,999,yes
477,59 years,unknown,married,unknown,unknown,,,Telephone,1,999,no
26012,150 years,admin.,single,university.degree,no,,no,cellular,2,999,no
17399,58 years,retired,married,unknown,unknown,yes,no,telephone,1,999,no
15002,150 years,admin.,married,basic.6y,no,,no,Cell,1,999,no
40680,37 years,admin.,single,university.degree,no,no,,cellular,1,3,yes
32771,34 years,technician,married,basic.9y,no,,no,cellular,1,999,no
17517,57 years,self-employed,married,university.degree,unknown,no,no,Cell,4,999,no
1403,150 years,admin.,married,university.degree,no,no,,telephone,1,999,no
20263,34 years,admin.,single,university.degree,unknown,yes,yes,Cell,2,999,no
35157,49 years,self-employed,married,high.school,no,,no,cellular,3,999,yes
14885,150 years,blue-collar,married,basic.9y,no,,no,cellular,11,999,yes
5887,37 years,blue-collar,divorced,basic.9y,unknown,,no,Telephone,4,999,no
31646,42 years,blue-collar,married,university.degree,unknown,yes,no,Cell,1,999,no
31237,31 years,technician,single,unknown,no,,no,Cell,1,999,no
27352,50 years,management,married,professional.course,no,,no,cellular,1,999,no
4087,34 years,blue-collar,married,basic.9y,no,,no,Telephone,1,999,no
1906,26 years,admin.,single,high.school,unknown,,no,Telephone,2,999,no
26600,44 years,blue-collar,married,basic.4y,no,,no,cellular,1,999,no
28041,28 years,technician,single,professional.course,no,yes,,Cell,1,999,no
14573,31 years,blue-collar,single,basic.9y,no,,no,Cell,1,999,no
5489,35 years,admin.,married,university.degree,no,,no,Telephone,3,999,no
8224,33 years,blue-collar,single,basic.9y,unknown,yes,no,telephone,-1,999,no
39782,37 years,admin.,single,university.degree,no,yes,yes,Cell,3,999,no
12011,30 years,admin.,single,university.degree,no,,no,Telephone,4,999,no
15011,24 years,services,single,high.school,no,no,,cellular,3,999,yes
18279,35 years,blue-collar,married,basic.9y,no,no,,cellular,6,999,no
35410,50 years,admin.,single,high.school,no,no,yes,cellular,8,999,yes
27071,38 years,admin.,divorced,high.school,no,,no,Cell,1,999,no
38623,32 years,admin.,married,university.degree,no,,yes,cellular,1,999,no
22803,57 years,blue-collar,married,basic.9y,no,,no,cellular,2,999,no
7482,35 years,blue-collar,married,unknown,no,no,no,Telephone,2,999,no
33164,150 years,blue-collar,married,high.school,no,,no,cellular,1,999,no
15320,31 years,blue-collar,single,basic.9y,no,,yes,Cell,2,999,yes
37504,27 years,technician,single,university.degree,no,,no,cellular,1,4,no
37345,49 years,technician,married,professional.course,no,yes,no,Cell,1,999,no
29326,43 years,blue-collar,married,basic.6y,unknown,no,no,Cell,2,999,no
22769,30 years,admin.,single,university.degree,no,,yes,cellular,-8,999,no
14303,29 years,services,married,high.school,no,,,Cell,2,999,no
31690,33 years,admin.,married,high.school,no,,yes,cellular,1,999,no
33411,150 years,admin.,single,university.degree,no,,no,cellular,2,999,no
40264,32 years,admin.,single,university.degree,no,,no,cellular,1,999,yes
21983,150 years,technician,single,university.degree,no,,no,Cell,1,999,no
10309,32 years,blue-collar,married,high.school,no,,yes,telephone,1,999,no
36892,150 years,student,single,university.degree,no,,,Telephone,-6,999,yes
36422,46 years,unemployed,married,basic.9y,no,,yes,Cell,4,999,yes
18401,50 years,technician,married,high.school,no,,no,Cell,1,999,no
1683,39 years,admin.,married,university.degree,no,yes,no,telephone,2,999,no
19126,36 years,admin.,divorced,university.degree,no,,no,Cell,2,999,no
26641,30 years,technician,single,professional.course,no,,no,cellular,1,999,no
36584,53 years,blue-collar,married,basic.6y,no,,no,Cell,-2,3,yes
32457,34 years,technician,married,professional.course,no,,no,cellular,-2,999,no
12628,41 years,services,married,basic.9y,no,,no,cellular,-3,999,no
8194,150 years,technician,married,university.degree,unknown,,no,telephone,-1,999,no
22104,150 years,technician,single,high.school,no,yes,no,Cell,3,999,no
30969,45 years,admin.,single,high.school,no,yes,no,Cell,3,999,no
24280,42 years,technician,married,professional.course,unknown,yes,no,cellular,1,4,no
1976,43 years,management,married,basic.4y,no,,no,Telephone,3,999,no
24992,150 years,entrepreneur,divorced,basic.4y,no,,no,Cell,2,999,no
6836,42 years,blue-collar,married,basic.9y,no,no,no,Telephone,5,999,no
30732,150 years,blue-collar,married,professional.course,no,no,,cellular,1,999,no
22200,48 years,blue-collar,married,basic.9y,unknown,,no,Cell,-3,999,no
29464,35 years,admin.,divorced,high.school,no,,unknown,Cell,1,999,no
37950,32 years,admin.,married,university.degree,no,yes,no,cellular,2,999,no
3945,58 years,retired,divorced,university.degree,no,,no,Telephone,4,999,no
6421,49 years,services,divorced,high.school,no,no,no,Telephone,6,999,no
40991,31 years,admin.,single,university.degree,no,,unknown,cellular,1,3,yes
30497,42 years,admin.,married,professional.course,no,,yes,cellular,1,999,yes
1808,41 years,management,married,unknown,no,,no,Telephone,3,999,no
11332,34 years,blue-collar,married,basic.6y,no,yes,yes,Telephone,1,999,no
38816,63 years,retired,married,unknown,no,,no,telephone,1,999,no
14970,29 years,admin.,married,university.degree,no,,no,Cell,1,999,no
15025,35 years,self-employed,married,university.degree,no,,,cellular,1,999,no
29016,42 years,admin.,divorced,high.school,no,yes,yes,Cell,1,999,no
4565,37 years,unemployed,married,high.school,no,no,no,Telephone,3,999,no
40494,25 years,student,single,high.school,no,yes,,telephone,1,999,yes
26585,150 years,technician,married,professional.course,no,,no,cellular,1,999,no
37358,67 years,retired,married,university.degree,no,,no,cellular,1,999,no
22893,42 years,technician,divorced,professional.course,no,,yes,cellular,2,999,no
38892,63 years,retired,married,basic.4y,no,,no,cellular,3,999,no
40193,56 years,technician,married,professional.course,no,,no,cellular,2,13,yes
4033,48 years,services,divorced,high.school,unknown,,,telephone,2,999,no
19153,43 years,admin.,married,university.degree,unknown,yes,no,Cell,1,999,yes
